epoch_pct,data_idx,acc_real,acc_fake,loss_real,loss_fake,avg_confidence_real,avg_confidence_fake
0.000000,0,1.000000,0.000000,0.000001,8.818599,0.999999,0.000149
0.009082,1280,1.000000,0.000000,0.000065,2.438561,0.999935,0.090313
0.018164,2560,0.995605,0.001953,0.011720,3.004311,0.991829,0.069567
0.027246,3840,1.000000,0.000000,0.002419,2.593002,0.997602,0.086207
0.036328,5120,1.000000,0.000000,0.004591,3.365598,0.995468,0.037730
0.045409,6400,1.000000,0.000000,0.003996,3.746946,0.996055,0.029599
0.054491,7680,1.000000,0.000000,0.008846,3.278348,0.991325,0.042730
0.063573,8960,1.000000,0.000488,0.007279,3.755223,0.992866,0.033385
0.072655,10240,1.000000,0.000000,0.018184,3.864774,0.982398,0.029120
0.096268,13568,1.000000,0.000000,0.004882,6.193594,0.995164,0.002783
0.148943,20992,1.000000,0.000000,0.012095,4.193168,0.988106,0.017767
0.192536,27136,1.000000,0.000000,0.011529,3.808464,0.988701,0.025299
0.245211,34560,1.000000,0.000000,0.004346,4.676589,0.995710,0.011381
0.325131,45824,1.000000,0.000000,0.000632,6.678235,0.999373,0.002838
0.394154,55552,1.000000,0.000000,0.005615,4.676530,0.994465,0.015913
0.501320,70656,1.000000,0.000000,0.000825,5.688069,0.999179,0.006588
0.610302,86016,1.000000,0.000000,0.005864,3.552315,0.994274,0.040981
0.688406,97024,1.000000,0.000488,0.007568,3.320232,0.992617,0.054129
0.830084,116992,1.000000,0.000000,0.004268,3.402811,0.995793,0.039935
0.949965,133888,1.000000,0.000000,0.002162,4.245709,0.997858,0.020035
1.066213,150272,1.000000,0.000000,0.003548,4.078985,0.996502,0.024225
1.189726,167680,1.000000,0.000000,0.003833,3.641691,0.996262,0.040082
1.267830,178688,1.000000,0.000000,0.009689,2.940241,0.990654,0.074620
1.387711,195584,1.000000,0.000000,0.007743,3.496609,0.992495,0.041688
1.476713,208128,1.000000,0.000000,0.005480,3.660281,0.994713,0.045574
1.562083,220160,1.000000,0.000000,0.007766,3.150457,0.992483,0.060490
1.632922,230144,1.000000,0.000000,0.003098,4.181311,0.996956,0.027833
1.711026,241152,1.000000,0.000000,0.010115,2.981012,0.990252,0.067709
1.856336,261632,1.000000,0.000000,0.009212,3.079249,0.991154,0.066532
1.978033,278784,1.000000,0.000000,0.008565,3.092988,0.991764,0.072006
2.061586,290560,1.000000,0.000000,0.004538,3.831828,0.995580,0.046475
2.166936,305408,1.000000,0.000000,0.011139,2.639446,0.989353,0.099717
2.285001,322048,1.000000,0.000000,0.012111,2.797849,0.988568,0.092312
2.401249,338432,1.000000,0.000000,0.008283,3.193660,0.992065,0.060451
2.477537,349184,1.000000,0.000000,0.012306,2.623888,0.988253,0.092643
2.542926,358400,1.000000,0.000000,0.007005,3.143667,0.993201,0.065342
2.622847,369664,1.000000,0.000000,0.010917,2.913258,0.989438,0.076853
2.755442,388352,1.000000,0.000000,0.013164,2.817927,0.987448,0.095095
2.864425,403712,1.000000,0.000000,0.009833,2.708616,0.990546,0.086644
2.984305,420608,1.000000,0.000000,0.008522,2.707348,0.991762,0.094057
3.091472,435712,1.000000,0.000000,0.005996,3.081828,0.994157,0.058310
3.187739,449280,1.000000,0.000000,0.007493,2.859310,0.992797,0.085861
3.298538,464896,1.000000,0.000000,0.004223,3.567214,0.995865,0.046684
3.400255,479232,1.000000,0.000000,0.010138,2.840926,0.990249,0.084580
3.529218,497408,1.000000,0.000000,0.007679,3.073327,0.992538,0.059149
3.661814,516096,1.000000,0.000000,0.011016,3.141829,0.989492,0.073596
3.721754,524544,1.000000,0.000000,0.008461,3.384728,0.991790,0.051083
3.825287,539136,1.000000,0.000000,0.013550,3.092627,0.987146,0.082436
3.881595,547072,1.000000,0.000000,0.012961,3.500335,0.987601,0.058914
3.997843,563456,1.000000,0.000000,0.007911,3.151406,0.992357,0.070183
4.099560,577792,1.000000,0.000000,0.011148,3.053864,0.989371,0.080402
4.221257,594944,1.000000,0.000000,0.009850,2.946244,0.990528,0.077278
4.324791,609536,1.000000,0.000000,0.011914,2.846571,0.988623,0.090471
4.430140,624384,1.000000,0.000000,0.010479,2.970358,0.989920,0.077900
4.513694,636160,1.000000,0.000000,0.009689,3.421105,0.990714,0.055655
4.653555,655872,1.000000,0.000000,0.008963,3.303544,0.991315,0.047577
4.775252,673024,1.000000,0.000000,0.009878,2.586851,0.990487,0.095270
4.887867,688896,1.000000,0.000000,0.007711,3.337554,0.992576,0.059323
4.945991,697088,1.000000,0.000000,0.020861,2.786192,0.980176,0.087131
5.082219,716288,1.000000,0.000000,0.009633,3.091960,0.990731,0.065899
5.189386,731392,1.000000,0.000000,0.010554,3.258453,0.989857,0.058097
5.234795,737792,1.000000,0.000000,0.008976,3.305525,0.991310,0.061314
5.325614,750592,1.000000,0.000000,0.009932,3.138745,0.990423,0.071544
5.450944,768256,1.000000,0.000000,0.011435,2.843152,0.988968,0.083227
5.594437,788480,1.000000,0.000000,0.007512,3.165703,0.992740,0.072177
5.685256,801280,1.000000,0.000000,0.011264,2.756792,0.989144,0.081533
5.766993,812800,1.000000,0.000000,0.013472,2.988694,0.987070,0.068156
5.885057,829440,1.000000,0.000000,0.007447,3.257874,0.992774,0.052871
5.990407,844288,1.000000,0.000000,0.013580,2.861183,0.987078,0.091031
6.084859,857600,1.000000,0.000000,0.012206,2.663002,0.988260,0.093404
6.228352,877824,1.000000,0.000000,0.009945,2.893136,0.990387,0.075901
6.346417,894464,1.000000,0.000000,0.015053,2.627886,0.985594,0.094048
6.468114,911616,1.000000,0.000000,0.007974,2.850436,0.992247,0.074712
6.568015,925696,1.000000,0.000000,0.014498,2.757329,0.986223,0.090061
6.682446,941824,1.000000,0.000000,0.008772,2.975579,0.991508,0.071775
6.731489,948736,1.000000,0.000000,0.014818,2.702029,0.985698,0.081629
6.775082,954880,1.000000,0.000000,0.016722,2.865103,0.983989,0.080614
6.920392,975360,1.000000,0.000000,0.007956,3.472790,0.992287,0.050407
7.043905,992768,1.000000,0.000000,0.011898,3.086744,0.988570,0.071111
7.149255,1007616,1.000000,0.000000,0.014808,2.701946,0.985917,0.093276
7.236441,1019904,1.000000,0.000000,0.013755,2.637235,0.986835,0.097801
7.343607,1035008,1.000000,0.000000,0.011007,2.970880,0.989466,0.077549
7.430793,1047296,1.000000,0.000000,0.011225,2.961251,0.989212,0.074388
7.485285,1054976,1.000000,0.000000,0.015348,2.782786,0.985281,0.091194
7.576103,1067776,1.000000,0.000000,0.011894,2.976133,0.988476,0.069642
7.665106,1080320,1.000000,0.000977,0.020900,2.437276,0.980001,0.106550
7.810416,1100800,1.000000,0.000000,0.009016,3.001815,0.991262,0.071782
7.910316,1114880,1.000000,0.000000,0.013158,3.004690,0.987362,0.074456
8.006584,1128448,1.000000,0.000000,0.012958,2.674214,0.987489,0.087881
8.128282,1145600,1.000000,0.000000,0.008709,2.759656,0.991521,0.077331
8.266326,1165056,1.000000,0.000000,0.010774,2.730090,0.989636,0.087871
8.398922,1183744,1.000000,0.000000,0.007108,3.163982,0.993082,0.060525
8.522435,1201152,1.000000,0.000000,0.008875,2.821974,0.991425,0.079444
8.633234,1216768,1.000000,0.000000,0.009442,3.037071,0.990813,0.061683
8.762197,1234944,1.000000,0.000000,0.010421,2.803002,0.989932,0.077320
8.860281,1248768,1.000000,0.000000,0.011177,2.907340,0.989257,0.080089
8.949283,1261312,1.000000,0.000000,0.007997,3.252939,0.992242,0.056564
8.994693,1267712,1.000000,0.000000,0.017361,2.623138,0.983355,0.095856
9.096410,1282048,1.000000,0.000000,0.012899,2.778144,0.987628,0.086359
9.218107,1299200,1.000000,0.000000,0.013582,2.758821,0.986976,0.084060
9.347070,1317376,1.000000,0.000000,0.009207,3.036469,0.991092,0.067918
9.425174,1328384,1.000000,0.000000,0.013001,3.402554,0.987439,0.052531
9.546871,1345536,1.000000,0.000000,0.009531,2.951102,0.990732,0.069194
9.690365,1365760,1.000000,0.000000,0.011462,2.628599,0.988883,0.085222
9.779367,1378304,1.000000,0.000000,0.007992,3.445167,0.992279,0.050383
9.921044,1398272,1.000000,0.000000,0.010043,3.120444,0.990367,0.070568
10.015496,1411584,1.000000,0.000000,0.012128,2.881952,0.988332,0.083397
10.119029,1426176,1.000000,0.000000,0.010685,3.127060,0.989749,0.070327
10.238910,1443072,1.000000,0.000000,0.010589,3.003373,0.989760,0.068876
10.333362,1456384,1.000000,0.000000,0.013206,3.004407,0.987297,0.075650
10.436895,1470976,1.000000,0.000000,0.011118,3.710349,0.989237,0.040384
10.504101,1480448,1.000000,0.000000,0.018926,2.752622,0.981958,0.084686
10.625798,1497600,1.000000,0.000000,0.009968,2.809487,0.990346,0.075611
10.711168,1509632,1.000000,0.000000,0.013530,2.934780,0.987096,0.079484
10.803803,1522688,1.000000,0.000000,0.015227,2.735756,0.985405,0.087141
10.912786,1538048,1.000000,0.000000,0.016126,2.549370,0.984608,0.098420
11.021768,1553408,1.000000,0.000000,0.016267,2.880498,0.984401,0.078927
11.092607,1563392,1.000000,0.000000,0.015874,3.140106,0.984723,0.066132
11.208855,1579776,1.000000,0.000000,0.022026,2.594068,0.979227,0.103412
11.314205,1594624,1.000000,0.000000,0.015133,2.869653,0.985542,0.083804
11.383227,1604352,1.000000,0.000000,0.015475,2.888445,0.985199,0.075698
11.475862,1617408,1.000000,0.000000,0.015692,3.043439,0.984934,0.076536
11.593926,1634048,1.000000,0.000000,0.014478,2.878052,0.986019,0.072707
11.688378,1647360,1.000000,0.000000,0.013020,3.095734,0.987495,0.068848
11.797361,1662720,1.000000,0.000000,0.014150,3.287924,0.986338,0.049766
11.888179,1675520,1.000000,0.000000,0.015771,2.859743,0.984823,0.078709
11.998978,1691136,1.000000,0.000000,0.015119,2.826689,0.985604,0.085469
12.117043,1707776,1.000000,0.000000,0.013141,3.093692,0.987413,0.067894
12.222393,1722624,1.000000,0.000000,0.015436,2.740195,0.985195,0.088031
12.315028,1735680,1.000000,0.000000,0.012151,3.299093,0.988405,0.064225
12.442174,1753600,1.000000,0.000000,0.014933,2.680943,0.985672,0.086346
12.547524,1768448,1.000000,0.000000,0.011131,3.207651,0.989210,0.061019
12.634710,1780736,1.000000,0.000000,0.016161,2.893402,0.984606,0.083456
12.738243,1795328,1.000000,0.000000,0.014925,2.942060,0.985705,0.074437
12.827246,1807872,1.000000,0.000000,0.012102,3.224717,0.988401,0.061398
12.912615,1819904,1.000000,0.000000,0.013011,3.363622,0.987560,0.057896
13.041578,1838080,1.000000,0.000000,0.010852,3.310185,0.989557,0.055553
13.123315,1849600,1.000000,0.000000,0.012756,3.325516,0.987767,0.062037
13.241379,1866240,1.000000,0.000000,0.014301,3.396643,0.986287,0.062281
13.370342,1884416,1.000000,0.000000,0.013621,3.256735,0.987050,0.070895
13.484774,1900544,1.000000,0.000000,0.013507,3.254354,0.987053,0.060945
13.610104,1918208,1.000000,0.000000,0.016585,3.328047,0.984223,0.063088
13.684575,1928704,1.000000,0.000000,0.020686,3.329417,0.980438,0.059273
13.789925,1943552,1.000000,0.000000,0.022662,2.886233,0.978776,0.089355
13.898907,1958912,1.000000,0.000000,0.014294,3.330828,0.986318,0.057351
13.998808,1972992,1.000000,0.000000,0.019470,2.859793,0.981613,0.085365
14.069647,1982976,1.000000,0.000000,0.016609,3.620468,0.984337,0.057102
14.167731,1996800,1.000000,0.000000,0.017822,3.092544,0.983029,0.066803
14.249468,2008320,1.000000,0.000000,0.022347,3.371559,0.978960,0.066439
14.336654,2020608,1.000000,0.000000,0.021019,3.842917,0.980360,0.045023
14.427473,2033408,1.000000,0.000000,0.025397,2.621137,0.976203,0.105836
14.514659,2045696,1.000000,0.000000,0.017146,3.207321,0.983608,0.066736
14.590947,2056448,1.000000,0.000000,0.024901,2.749378,0.976509,0.094234
14.678133,2068736,1.000000,0.000000,0.018795,3.140697,0.982186,0.070474
14.788931,2084352,1.000000,0.000000,0.026740,2.747760,0.974961,0.092816
14.928792,2104064,1.000000,0.000488,0.018856,3.002648,0.982318,0.086753
15.074102,2124544,1.000000,0.000000,0.017785,3.622458,0.983194,0.056482
15.199432,2142208,1.000000,0.000000,0.012650,3.558556,0.987866,0.054567
15.310231,2157824,1.000000,0.000000,0.017675,3.147673,0.983206,0.070256
15.382886,2168064,1.000000,0.000000,0.022073,3.110291,0.979136,0.074874
15.464623,2179584,1.000000,0.000000,0.017774,3.239410,0.983263,0.066307
15.564524,2193664,1.000000,0.000000,0.019780,2.691627,0.981202,0.092760
15.684405,2210560,1.000000,0.000000,0.019591,3.066066,0.981443,0.078554
15.793387,2225920,1.000000,0.000000,0.018338,2.996465,0.982731,0.080127
15.893288,2240000,1.000000,0.000000,0.012418,3.651036,0.987943,0.044707
16.013169,2256896,1.000000,0.000000,0.012977,3.560978,0.987438,0.044375
16.087640,2267392,1.000000,0.000000,0.026495,2.807410,0.975434,0.098601
16.180275,2280448,1.000000,0.000488,0.011339,3.472814,0.989195,0.058674
16.281992,2294784,1.000000,0.000000,0.011703,3.783809,0.988751,0.046317
16.351015,2304512,1.000000,0.000000,0.017627,2.917704,0.983313,0.079334
16.441833,2317312,1.000000,0.000000,0.014327,3.339640,0.986389,0.058474
16.527203,2329344,1.000000,0.000000,0.012197,3.288993,0.988255,0.057559
16.601674,2339840,1.000000,0.000000,0.013726,3.453657,0.986826,0.050267
16.728821,2357760,1.000000,0.000000,0.012899,3.466802,0.987656,0.054890
16.806925,2368768,1.000000,0.000000,0.014070,3.374040,0.986598,0.068406
16.875947,2378496,1.000000,0.000000,0.018200,3.259450,0.982857,0.066541
16.997644,2395648,1.000000,0.000000,0.015942,3.327428,0.984931,0.063987
17.061218,2404608,1.000000,0.000488,0.019724,3.414396,0.981378,0.057696
17.197446,2423808,1.000000,0.000000,0.013060,3.572490,0.987569,0.053620
17.331858,2442752,1.000000,0.000000,0.019043,2.952136,0.982270,0.085898
17.462637,2461184,1.000000,0.000000,0.016540,2.934043,0.984541,0.084387
17.578885,2477568,1.000000,0.000000,0.018717,3.057570,0.982383,0.080337
17.700582,2494720,1.000000,0.000488,0.014461,3.518872,0.986224,0.052157
17.764155,2503680,0.999512,0.000000,0.021090,3.141622,0.980250,0.074710
17.874954,2519296,1.000000,0.000000,0.013862,3.693947,0.986737,0.053889
17.974855,2533376,1.000000,0.000000,0.017356,3.338653,0.983653,0.060630
18.102001,2551296,1.000000,0.000000,0.013607,3.554312,0.987077,0.056181
18.196452,2564608,1.000000,0.000000,0.018254,3.405314,0.982842,0.059116
18.336313,2584320,1.000000,0.000000,0.014394,3.244907,0.986291,0.066489
18.456194,2601216,1.000000,0.000000,0.022213,3.340368,0.979359,0.059961
18.568809,2617088,1.000000,0.000000,0.021472,2.859545,0.979969,0.096097
18.661445,2630144,1.000000,0.000000,0.018160,3.121889,0.982801,0.077258
18.741365,2641408,1.000000,0.000000,0.026553,3.899570,0.975364,0.042731
18.850348,2656768,1.000000,0.000000,0.019719,3.397130,0.981293,0.065271
18.912104,2665472,1.000000,0.000000,0.021109,3.239005,0.980019,0.063776
19.008372,2679040,1.000000,0.000000,0.014846,3.866490,0.985885,0.040282
19.110089,2693376,1.000000,0.000000,0.010896,3.835674,0.989525,0.042387
19.157315,2700032,1.000000,0.000000,0.030897,3.044477,0.971325,0.081837
19.259032,2714368,1.000000,0.000000,0.017292,3.318097,0.983779,0.075454
19.357117,2728192,1.000000,0.000000,0.017554,3.328652,0.983322,0.067570
19.467915,2743808,1.000000,0.000000,0.014977,3.590099,0.985764,0.050508
